file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens
./word-wrap/105b/MANTIS-tests-02/word-wrap/WordWrap/test_output/wrap/guide_2.json,gpt-4o-mini,stop,544,3158,3702
./word-wrap/105b/MANTIS-tests-02/word-wrap/WordWrap/test_output/wrap/fix_1_2.json,gpt-4o-mini,stop,1073,2673,3746
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2437,7726,10163
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,1890,7861,9751
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/test_output/wrap/guide_0.json,gpt-4o-mini,stop,1121,3970,5091
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1109,7324,8433
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,2023,7986,10009
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,128,2700,2828
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/test_output/wrap/fix_2_1.json,gpt-4o-mini,stop,953,1799,2752
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/test_output/wrap/fix_1_0.json,gpt-4o-mini,stop,1459,4062,5521
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-124140/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,943,1891,2834
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-120308/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-120308/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2468,7726,10194
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/scenario_output/wrap/scenario_2.json,o4-mini,stop,1834,8653,10487
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/scenario_output/wrap/wrap_2.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2353,7726,10079
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,2229,7725,9954
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/guide_0.json,gpt-4o-mini,stop,13,2887,2900
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1357,7214,8571
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1346,7919,9265
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,13,2651,2664
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/fix_2_1.json,gpt-4o-mini,stop,991,1635,2626
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/test_2.json,o4-mini,stop,1776,6940,8716
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/fix_2_2.json,gpt-4o-mini,stop,1168,1813,2981
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/guide_2.json,gpt-4o-mini,stop,13,2829,2842
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/fix_1_0.json,gpt-4o-mini,stop,1239,1881,3120
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,965,1635,2600
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/fix_2_0.json,gpt-4o-mini,stop,1249,1871,3120
./word-wrap/105b/MANTIS-tests-01.bak-20260305-131303/word-wrap/WordWrap/test_output/wrap/fix_1_2.json,gpt-4o-mini,stop,1144,1795,2939
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-121522/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-121522/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-121522/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2859,7726,10585
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-121522/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,1973,8055,10028
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-121522/word-wrap/WordWrap/test_output/wrap/guide_0.json,gpt-4o-mini,stop,108,3303,3411
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-121522/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1473,8193,9666
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-121522/word-wrap/WordWrap/test_output/wrap/fix_1_0.json,gpt-4o-mini,stop,1631,2391,4022
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-121522/word-wrap/WordWrap/test_output/wrap/fix_2_0.json,gpt-4o-mini,stop,1636,2382,4018
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-125454/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-125454/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-125454/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2453,7726,10179
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-125454/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,2091,7887,9978
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-125454/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1736,7199,8935
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-125454/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1565,7768,9333
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-125454/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,103,3085,3188
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-125454/word-wrap/WordWrap/test_output/wrap/fix_2_1.json,gpt-4o-mini,stop,1344,2159,3503
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-125454/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,1345,2192,3537
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/scenario_output/wrap/scenario_2.json,o4-mini,stop,1521,8401,9922
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/scenario_output/wrap/wrap_2.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2254,7726,9980
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,2055,7745,9800
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,988,6954,7942
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1497,7955,9452
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,392,5118,5510
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/test_output/wrap/test_2.json,o4-mini,stop,1363,6811,8174
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/test_output/wrap/fix_2_2.json,gpt-4o-mini,stop,1091,1963,3054
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/test_output/wrap/guide_2.json,gpt-4o-mini,stop,130,2862,2992
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,729,4481,5210
./word-wrap/105b/MANTIS-tests-08/word-wrap/WordWrap/test_output/wrap/fix_1_2.json,gpt-4o-mini,stop,1091,1872,2963
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/scenario_output/wrap/scenario_2.json,o4-mini,stop,1812,9121,10933
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/scenario_output/wrap/wrap_2.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2588,7726,10314
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,2887,7912,10799
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1671,8007,9678
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1536,8092,9628
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,335,3390,3725
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/test_output/wrap/fix_2_1.json,gpt-4o-mini,stop,1376,2696,4072
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/test_output/wrap/test_2.json,o4-mini,stop,1103,6982,8085
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/test_output/wrap/fix_2_2.json,gpt-4o-mini,stop,1028,2356,3384
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/test_output/wrap/guide_2.json,gpt-4o-mini,stop,301,3084,3385
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,1412,2881,4293
./word-wrap/105b/MANTIS-tests-05/word-wrap/WordWrap/test_output/wrap/fix_1_2.json,gpt-4o-mini,stop,1030,2339,3369
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/scenario_output/wrap/scenario_2.json,o4-mini,stop,2461,8971,11432
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/scenario_output/wrap/wrap_2.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2759,7726,10485
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,1897,7906,9803
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/guide_0.json,gpt-4o-mini,stop,1167,3935,5102
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1327,7191,8518
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1446,8019,9465
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,147,2887,3034
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/fix_2_1.json,gpt-4o-mini,stop,1133,2005,3138
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/test_2.json,o4-mini,stop,1404,7455,8859
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/fix_2_2.json,gpt-4o-mini,stop,1128,2038,3166
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/guide_2.json,gpt-4o-mini,stop,136,2931,3067
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/fix_1_0.json,gpt-4o-mini,stop,1496,4073,5569
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,1127,1914,3041
./word-wrap/105b/MANTIS-tests-03/word-wrap/WordWrap/test_output/wrap/fix_1_2.json,gpt-4o-mini,stop,1166,2033,3199
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2479,7726,10205
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,1926,7639,9565
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/test_output/wrap/guide_0.json,gpt-4o-mini,stop,129,3000,3129
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1528,7242,8770
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1536,8117,9653
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,113,2897,3010
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/test_output/wrap/fix_1_0.json,gpt-4o-mini,stop,1241,2362,3603
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,1046,1981,3027
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-131009/word-wrap/WordWrap/test_output/wrap/fix_2_0.json,gpt-4o-mini,stop,1241,2100,3341
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/scenario_output/wrap/scenario_2.json,o4-mini,stop,1763,8660,10423
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/scenario_output/wrap/wrap_2.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2695,7726,10421
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,1295,7858,9153
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1225,6941,8166
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1545,8335,9880
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,113,2738,2851
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/test_output/wrap/test_2.json,o4-mini,stop,1045,7050,8095
./word-wrap/105b/MANTIS-tests-06/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,877,1822,2699
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,1957,7726,9683
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,1758,7676,9434
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/test_output/wrap/guide_0.json,gpt-4o-mini,stop,9,2935,2944
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1090,6991,8081
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1757,7992,9749
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,13,2559,2572
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/test_output/wrap/fix_2_1.json,gpt-4o-mini,stop,850,1543,2393
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/test_output/wrap/fix_1_0.json,gpt-4o-mini,stop,1302,2091,3393
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,852,1519,2371
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-123139/word-wrap/WordWrap/test_output/wrap/fix_2_0.json,gpt-4o-mini,stop,1218,1914,3132
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,1694,7726,9420
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,1973,7970,9943
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/test_output/wrap/guide_0.json,gpt-4o-mini,stop,106,3193,3299
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1517,7277,8794
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1314,7622,8936
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,239,3134,3373
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/test_output/wrap/fix_1_0.json,gpt-4o-mini,stop,1481,2224,3705
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,1269,2344,3613
./word-wrap/105b/MANTIS-tests.preexist-01/word-wrap/WordWrap/test_output/wrap/fix_2_0.json,gpt-4o-mini,stop,1513,2270,3783
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-115357/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-115357/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-115357/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2238,7726,9964
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-115357/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,1892,8095,9987
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-115357/word-wrap/WordWrap/test_output/wrap/guide_0.json,gpt-4o-mini,stop,1161,5435,6596
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-115357/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1431,7262,8693
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-115357/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1434,7974,9408
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-115357/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,730,4353,5083
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-115357/word-wrap/WordWrap/test_output/wrap/fix_1_0.json,gpt-4o-mini,stop,1593,6464,8057
./word-wrap/105b/MANTIS-tests.preexist-01.bak-20260305-115357/word-wrap/WordWrap/test_output/wrap/fix_2_0.json,gpt-4o-mini,stop,1603,5567,7170
./word-wrap/105b/MANTIS-tests-10/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-10/word-wrap/WordWrap/scenario_output/wrap/scenario_2.json,o4-mini,stop,1641,8702,10343
./word-wrap/105b/MANTIS-tests-10/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-10/word-wrap/WordWrap/scenario_output/wrap/wrap_2.json,,,0,0,0
./word-wrap/105b/MANTIS-tests-10/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2836,7726,10562
./word-wrap/105b/MANTIS-tests-10/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,1981,7947,9928
./word-wrap/105b/MANTIS-tests-10/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1064,6959,8023
