file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens
./event-ruler/163b/MANTIS-tests-08/event-ruler/ComparableNumber/test_output/generate/guide_0.json,gpt-4o-mini,stop,118,2924,3042
./event-ruler/163b/MANTIS-tests-08/event-ruler/ComparableNumber/test_output/generate/test_0.json,o4-mini,stop,2036,3782,5818
./event-ruler/163b/MANTIS-tests-08/event-ruler/ComparableNumber/test_output/generate/fix_1_0.json,gpt-4o-mini,stop,1219,2012,3231
./event-ruler/163b/MANTIS-tests-05/event-ruler/ComparableNumber/scenario_output/generate/generate_0.json,,,0,0,0
./event-ruler/163b/MANTIS-tests-05/event-ruler/ComparableNumber/scenario_output/generate/scenario_0.json,o4-mini,stop,2370,4254,6624
./event-ruler/163b/MANTIS-tests-05/event-ruler/ComparableNumber/test_output/generate/guide_0.json,gpt-4o-mini,stop,109,2857,2966
./event-ruler/163b/MANTIS-tests-05/event-ruler/ComparableNumber/test_output/generate/test_0.json,o4-mini,stop,1520,3657,5177
./event-ruler/163b/MANTIS-tests-05/event-ruler/ComparableNumber/test_output/generate/fix_1_0.json,gpt-4o-mini,stop,883,1936,2819
./event-ruler/163b/MANTIS-tests-03/event-ruler/ComparableNumber/scenario_output/generate/generate_0.json,,,0,0,0
./event-ruler/163b/MANTIS-tests-03/event-ruler/ComparableNumber/scenario_output/generate/scenario_0.json,o4-mini,stop,1435,4254,5689
./event-ruler/163b/MANTIS-tests-03/event-ruler/ComparableNumber/test_output/generate/guide_0.json,gpt-4o-mini,stop,131,2857,2988
./event-ruler/163b/MANTIS-tests-03/event-ruler/ComparableNumber/test_output/generate/test_0.json,o4-mini,stop,1829,3394,5223
./event-ruler/163b/MANTIS-tests-03/event-ruler/ComparableNumber/test_output/generate/fix_1_0.json,gpt-4o-mini,stop,976,1958,2934
./event-ruler/163b/MANTIS-tests-06/event-ruler/ComparableNumber/scenario_output/generate/generate_0.json,,,0,0,0
./event-ruler/163b/MANTIS-tests-06/event-ruler/ComparableNumber/scenario_output/generate/scenario_0.json,o4-mini,stop,2343,4254,6597
./event-ruler/163b/MANTIS-tests-06/event-ruler/ComparableNumber/test_output/generate/test_0.json,o4-mini,stop,1102,3192,4294
./event-ruler/163b/MANTIS-tests-10/event-ruler/ComparableNumber/scenario_output/generate/generate_0.json,,,0,0,0
./event-ruler/163b/MANTIS-tests-10/event-ruler/ComparableNumber/scenario_output/generate/scenario_0.json,o4-mini,stop,4599,4254,8853
./event-ruler/163b/MANTIS-tests-10/event-ruler/ComparableNumber/test_output/generate/test_0.json,o4-mini,stop,2443,4282,6725
./event-ruler/163b/MANTIS-tests-07/event-ruler/ComparableNumber/scenario_output/generate/generate_0.json,,,0,0,0
./event-ruler/163b/MANTIS-tests-07/event-ruler/ComparableNumber/scenario_output/generate/scenario_0.json,o4-mini,stop,2060,4254,6314
./event-ruler/163b/MANTIS-tests-07/event-ruler/ComparableNumber/test_output/generate/guide_0.json,gpt-4o-mini,stop,122,2697,2819
./event-ruler/163b/MANTIS-tests-07/event-ruler/ComparableNumber/test_output/generate/test_0.json,o4-mini,stop,1040,3158,4198
./event-ruler/163b/MANTIS-tests-07/event-ruler/ComparableNumber/test_output/generate/fix_1_0.json,gpt-4o-mini,stop,943,1789,2732
./event-ruler/163b/MANTIS-tests-04/event-ruler/ComparableNumber/scenario_output/generate/generate_0.json,,,0,0,0
./event-ruler/163b/MANTIS-tests-04/event-ruler/ComparableNumber/scenario_output/generate/scenario_0.json,o4-mini,stop,1877,4254,6131
./event-ruler/163b/MANTIS-tests-04/event-ruler/ComparableNumber/test_output/generate/guide_0.json,gpt-4o-mini,stop,117,2840,2957
./event-ruler/163b/MANTIS-tests-04/event-ruler/ComparableNumber/test_output/generate/test_0.json,o4-mini,stop,1755,3608,5363
./event-ruler/163b/MANTIS-tests-04/event-ruler/ComparableNumber/test_output/generate/fix_1_0.json,gpt-4o-mini,stop,979,1927,2906
